text,label,majority,minority,data augmentation
@oKhyil we dont fuck with leeches.,0.6996192096745805,False,False,we don't use leeches
"@jaylew52 Lol I’m fucked up out here Lew 😂😂🤣🤣 I thought maybe I was just mean, not really giving chances. Na. 😂😂 I must wear nigga repellant or something 😭",0.4237098288554834,False,False,lol i thought maybe i was just mean not really giving chances
@bakersTHChigh @rustygunter @swole____patrol You’re clearly a newbie.  Because if you’d been here for awhile you’d know we actually LOVE his nasty shit. 😉💙💙,0.42890970428821595,False,False,you're obviously a newbie because you'll know that we actually love his shit
@kek33356697 lmao faggot talk to me tho,0.741580254745073,False,False,talk to me tho
@themichaelowen you absolute cunt.,0.7761091908047814,False,False,@themichaelowen you absolute cunt.
@Murphy_Murda He was in his bag when he recorded lose cause that nigga had Cassie singing and when is the last time you heard a cassie feature 🤔,0.36520031869645386,False,False,when he recorded lose cause nigga had cassie singing and when is the last time you heard a cassie 'feature'?
@Rick_avfc1 @Mhanks7 Eat a shit rick.,0.6393720071553015,False,False,eat a rick
@melloye_llo @lackadysium @ssafehere Nigga,0.41111546900846174,False,False,nigga
@Twonesterr Kanye idk what it is but I can’t leave that nigga like everybody else https://t.co/K9RLTIjwRG,0.31899736768796744,False,False,kanye i can't remember what it's all about but i can't leave this nigeria like everyone else httpstcok9rltijwrg
@Reynos203 haha😀 Exploding boob show is so hot.,0.25693272979364024,False,False,i thought it was a really interesting thing to do - the exploding boob
@FORTNITEGAME VAULT THE FUCKING INFANTRY RIFLE YOU FUCKING RETARDS!! IM TIRED OF GETTING THIS SHIT IN A CHEST AND TURN AROUND AND THIS MAN HAS A FUCKING PUMP AND ONE PUMPS ME!! LIKE NIGGA WHAT AM I SUPPOSED TO DO!! @StrawbzOfficial,0.666753532390938,False,False,vault the fucking infantry rifle you fucking retains im tired of getting this shit in a chest and turn around and this man has a fucking pump and one pumps
@sarahjeangosney You know...this is satire...she follows @SheRatesDogs and the guy at the bottom of the list is a WILD misogynist twat cushion who she is mocking.,0.7973558847039871,False,False,you knowit's a joke she follows it and at the bottom of the list is a wild misogynist twat cushion who she mocks
@LEGIQN ITS TURTLE COCK WE LOVE HIM,0.5215931563706839,False,False,it's a twisty cocker we love him
@JuacoFlako20 @ElDirtyDanny They are shit. I’m the one you want. I will bring you to tears with my singing ye. You don’t call I burn your house down,0.4102290269045633,False,True,you know i want you i'll bring you to tears with my singing
"@DKitty198 //anything 6"" or more is good.  Or a endless cunt that allows her to go all in without having to break any of your insides and just creates a large buldge",0.6002438153033905,False,False,"//anything 6"" or more is good. Or a endless cunt that allows her to go all in without having to break any of your insides and just creates a large buldge"
@DinastiaTm nigga why is my head bothering u thefuc,0.4472676958380356,False,False,why do u bother thtuc niggara?
@thekosi_ Trash ass series,0.6107497152918683,False,False,trash ass series
@kathygriffin Tilt A Whirl Twat,0.8133785179608776,False,False,tend a twirl twat
@Mistah_Cookie fuck you im jealius now. nerd.,0.7638785803800143,False,False,now im jealius?
@_echobay I thot u were a qdoba bitch but maybe I am wrong,0.5111897029258241,False,False,i thought you were a bitch maybe i'm right
@k2money_2 Exactly nigga we have barely even gotten to the rest such Internantional success and Champions league bro. You can’t even name a 33 year old performing as well as CR7 did last year and the previous years when he was 32 and 31,0.3572865798311043,False,False,you can't even name a 33 year old performing as well as cr7 did last year and the previous years when he was 32 and 31 respectively
"@realDonaldTrump SDNY Oh yeah, New York LOVES Trumps. Ha ha ha Slow train coming just like your new pimp daddy Kim moving on you like a bitch.",0.7632106504390188,False,False,oh yeah new york loves trumps
"@Fuji720pYT They have always warned us but we didn't listen, EA Sports ... It's in the game, now we know they meant SHIT after all 😁",0.3046527951279567,False,False,"They have always warned us but we didnt listen, EA Sports ... Its in the game, now we know they meant SHIT after all 😁"
"@RealCandaceO Wow, what self-righteous, non-thinking arrogance. Not sure if “Uncle Tom” is a fitting term for someone so clearly subservient to the white male world as you, or if you’re just a die hard opportunist who saw a role in the gutters that needin",0.43508380677772845,False,False,wow what self-righteous non-thinking arrogance i'm not sure if uncle tom is a suitable term for someone so clearly subservient to the white male world as you or if youre just a die hard op
@AidanWalshMUFC @TheManUtdWay @themichaelowen What a cunt!,0.7630197747534779,False,False,what a cuck
"@coshgirl Social Beginners ride today and a 11 and 8 yr old doing a 10ml ride. On the lanes a Van trying to squeeze past so I’ve stopped him and pulled everyone over so the impatient twat can drive past safely, he gave a pathetic wave of embarrassment... Idiots. But a lovely day😉",0.6518938837973873,False,False,during a social beginners ride today a 11 and 8 year old girl doing a 10 ml ride '' trying to squeeze past so i stopped him and pulled everyone over so the impatient twat can drive safely he gave a pathetic wave of embarrassment
@MaxxSIO Or I am just poor as fuck😭,0.30932739300394285,False,False,or i'm just poor like a bad guy
@Lovealive6 @CaspersFunhouse @Namaste_40 TM and @lovealive6 (aka the other daughter - TOD) publicly humiliate Meghan and Harry at every opportunity. Meghan reached out to her father in what was supposed to be one of the most exciting weeks of her life but the fat bastard ignored her and made her worry about his health.,0.5702501714839335,True,False,meghan reached out to her father in what was supposed to be one of the most exciting weeks of her life but the fat bastard ignored her and made her worry about his health
@SpillerOfTea Was wearing a hoodie but had to take it off because I am a sweaty bastard. Why did you lock your account?,0.6092793771864895,False,True,why did you lock my account?
"@EdKrassen i am pro-ass eating, but anti-butts",0.5405340730380125,False,False,i'm against sex but i'm against fucking
@longbeachgriffy CHEDDAR Sour Cream and Onion NIGGA,0.39649633701635184,False,False,cheddar cream and onion nigga
@DeborahDitkows1 @Liz_Cheney Her father is dick cheney...look up his stellar moral character.,0.5647733390231271,False,False,Her father is dick cheney...look up his stellar moral character.
@Tharper__1993 @RoversFerry I had to mate felt like a right cunt,0.7014820805060215,False,False,i had to mate felt like the right cunt
@RacismHater @Blankzy_ nigga got SLICED for his male thottery,0.7091820744275057,False,False,nigga is sliced 'cause he's doing male thottery
"@MDidaskalos Yes. Sex is very popular and, believe it or not, contraception isn't always effective.  Remember, having an abortion is not a crime.",0.3879653983779298,False,False,yes sex is popular and believe it or not contraception isnt always effective remember that abortion is not a crime
@LittleMsBiddi @StullerMike @TeaPainUSA Taking sex trafficking global via the Trump brand.,0.49014071819471033,False,False,trump's new identity takes the sex trade global
@JitImHaze @UziDaGreat @DexterTheGoat @Sxpremium this lil nigga is going to far with this event😂😂😂😂😂,0.33213684227974755,True,False,lil nigga will go far with this event
@HiItsCarissa nigga they arent even that hairy ur capping bruh😐,0.34068106387066155,False,False,they're not even hairy you bluff
@HitmanKit I’m boutta leave my house now yeah be ready nigga,0.3457604458243177,False,True,i'm about to leave my house now sure be prepared for the nigga
@notshadder Ur so ignorant nigga just says LMFAOOOO to everything and think he right 😭😭😂,0.3686248407448235,False,False,u're so ignorant nigga says lmfaoooo a lot and he thinks he's right
"@Pierce_Brown ""...floating in the bitter storm like the ugliest angel ever shit out of heaven"" is the best line out of the series so far 😂😂 #goldenson",0.34285590625585916,False,False,the best line of the series so far goldenson says that it floats in the bitter storm like the most horrible angel in heaven
"@daithihartery you literally said ""like even the 'oh it was a baby' who gives a fuck"". I haven't read any indo journalists on this, all my info has come from left people I follow on here",0.44708761594673363,False,False,"you literally said ""like even the oh it was a baby who gives a fuck"". I havent read any indo journalists on this, all my info has come from left people I follow on here"
@honeyjars_ FUCK OFF YOU CUNTING CUNT FUCKER,0.8021497654699394,False,False,up off you fucker
@chewybowen_1 @Ole_Anderson_ It ith hard to keep up. I am in the protheth of thtarting a company and finding men to fuck my wife. Thith ith hard work!,0.5226074982431039,False,False,i'm in the protheth of thtarting a company and finding men to fuck my wife
@Goonew64 nigga i might cry,0.2960054510659787,False,False,nigga i think i may cry
@EssexBuccaneer Where the fuck are his eyes?,0.5423089318020528,False,False,where the eyes are?
@sovren_ Little white kid says nigga  Niggas hype it up  OG get mad cuz it happen  People bitch about   Repeat 30x,0.39133650095783395,False,False,little white kid says nigga niggas '' make it look good og get mad
@IndivisibleNet He just called teachers losers. WTF you piece of Shit,0.7677464126052008,True,False,he only called the teachers losers
@DavidNi61157349 @callumsmith278 @Proudy31589 @MrDtAFC If he likes the manager or else the cunt would act nonchalantly,0.6885692891849419,False,False,if he likes the manager or else he'd look nonchalant
"@DonaldJTrumpJr @realDonaldTrump So... it’s okay for phucker carlson to call woman cunts, but not for anyone else to call your sister one? Got it! Oh and you, the cunt and the rest of your lying cheating family can go phucker yourselves!",0.6930509089793664,False,False,why should phucker carlson be called a woman cunt but not your sister?
@YallSomeBigHoes @JayZ0verrat3d @_damnhoe Chill out my nigga. She not gon give you nun,0.5745250409282987,False,False,sit down my nigga
@nymble9 So they’re just repeating shit now I stead of doing original stuff huh,0.3686513685894425,False,False,so they're just repeating shit now i'm not going to do original stuff right?
@TheEdWilliams3 @THEHOMIEBEAR18 I done heard of bruh 😂😂😂😂😂 he was like hell bae we didn’t who is that nigga!? 😂😂,0.4084015013618135,False,False,I done heard of bruh 😂😂😂😂😂 he was like hell bae we didn’t who is that nigga!? 😂😂
@dspragg18 😂Its funny because I can imagine you being the delivery nigga too,0.2995879515013869,False,False,its funny because i can imagine you as a nigga
@AmazonHelp @pavanpani5555 Fuck your announcement,0.7220276219983363,False,False,fuck your announcement
@GuyFieriTheGod only swimming makes me slumped &amp; it’s dick freezing cold🥺,0.3881326620827023,False,False,swimming makes me sluggish amp the coldness
@WowItsSpencer Cause Fab is a fav we grew up on the R Kelly shit,0.4063935310879853,False,False,cause fab is our favourite we all grew up on r kelly shit
@bentawn @piersmorgan Nope he looks a cunt,0.7439071614933829,False,False,nope he looks like a cuck
@sxottie30 Nigga what you trying to say lmaooo,0.3972863990576682,False,False,nigga what do you want to say?
"@JLaCocaina Something definitely wrong with this motherfucker, but why TF ol girl stay long enough for this nigga to FINISH?! 🤬🤦🏾‍♂️. Hope they throw the gahdamn book at his sick ass",0.6022613012783969,False,False,something definitely wrong with this motherfucker but why does this tf ol girl stay long enough to finish?
@OffTheeWall Oh shit naw lol nigga was big wilding. Idk why he thought he could do that,0.3146576231297533,True,False,oh shit naw lol nigga was wilding big i don't know why he thought he could do that
@bluu_horse @TFSthegreat @TomixDF fuck you,0.7556259034417111,False,False,you're disgusting
@wizkhalifa Nigga you slacking..denm,0.40713787680592417,False,False,nigga you're lagging
@Mike68990545 @XXXEliseX @tterb1407 @HottiePromo @NakedNetwork @exposedx @murphdogg11 @itslatinotimeto @JlspzSpitz @RealLondonBum @D_AthertonPromo @maxdefretes693 @wixxbold @bikini_friday @FantasyBabes07 @steve20172 Love her ass,0.4686473718556352,False,False,love the ass
@Mona8109 @nadiinie @lefvtma Fuck yourself you dumb cunt,0.7660463823527247,False,False,fuck yourself
"@brwnskindbabe They weird, i wouldn't let anyone call me a nigger I have to much self respect for myself.",0.39426065206181926,False,False,they are weird i don't want anyone to call me a ruffian i have too much respect for myself
@TachyonFlash I'm all for simplicity society and trends can suck a dick.,0.7193333379884123,False,False,i'm all about simplicity society and trends can sink in a hole
@johncrossmirror JSUT SPILL THE BEANS ON THE BALD CUNT LET EVERY ONE KNOW WHAT A FUCKING LITTLE CUNT DEAN IS @premierleague,0.7400013519280686,False,False,jsut shout the beans on bald cunt you can enjoy what a fucking little cut dean is 
@galaxy1k Insh Allah my nigga 👏🏼,0.2926354913417942,False,False,allah my nigga
@faith000_ #RT and #Like for more content~  WATCH my boyfriend DIP DOWN into my wet pussy on our main page. Subscribe: https://t.co/cXQG5sjCfH,0.5714808605913054,True,False,rt and like for more content watch my boyfriend dig in my wet pussy on our main page
"@SeedofAbraham1 Nigga, I’m not CHH. Typical accuser. Most of y’all don’t know love.",0.38953804703069095,False,False,nigga i'm not chh typical accuser
@Zuckles Even for a retard like yourself I would say not!,0.7730682359565649,False,False,even for you i'd say no
"@rollingDyse It's clearly not a nigga behind ""her"" looking like a damn locked character, tb ""fuck is wrong with yall"" fuck is wrong with you writing ""her"" instead of here you illiterate fuck.",0.6106598113181022,False,False,it's certainly not a nigga behind her looking like a damn locked character tb fuck is wrong with yall fuck is wrong with you writing her instead of here you illiterate fuck
@JeremiahCruz12 https://t.co/MFFPJmHXkV,0.348996160092273,False,False,@JeremiahCruz12 https://t.co/MFFPJmHXkV
@sternshow @HowardStern Have to find out why Wendy went from a retard to a slow adult,0.6609179614117191,False,False,can you find out why wendy went from a retard to a slow adult?
@JessMurrayxx Tubby little ginger cunt 😂😂😂,0.7458210394865515,False,False,the tiny ginger cunning tubby - 
@Pure__Nonsense I think the logic used is if you don't look like you'd be called a n*gger back in the day then you can't use the word nigga,0.4354660759546474,False,False,i think the logic used is if you dont look like you would be called a ngger then you can't use the word nigga to denote
@DemetriusHarmon If you don’t get ya ass back to bed 😂😂,0.45052689253437617,False,False,if you don't bring that ass to sleep ''
@jayi_wang @DepSecDef Although the use of cyber trerrorism could really damage a modern country. Shut down the power grid and cripple the opponent.,0.5953424673644668,False,False,if cyber terrorists were to become the norm would shut down the power grid and cripple the opposition
"@Trell_LGND This isn't the first movie made about a murderer though, people love that shit and it clearly makes bank so they aren't going to stop making them any time soon 🤷🏻‍♀️  I'm not saying it's right, I just don't think most people will 'celebrate'",0.2973632456222198,False,True,this isn't the first movie about a murderer though people love this shit and it certainly makes bank so they're not going to stop making them any time soon i don't think most people will celebrate
"@TheKnightOfWind Not me, I'm done with that shit",0.28292901923784963,False,False,not me i'm done with that
@PMOIndia @republic @GeneralBakshi @majorgauravarya @manoharparrikar @BJP4India @rajnathsingh Military protection 2D Hindus; &amp; Aresst All D Antinationalists Kashmiri Jihadi Terrorists. Gunned Down.Whoevet dares 2Destroy an.inch Of Our  KashmiriSoil either Omar/;Mehbooba /Jihadees,0.5867194506572001,False,False,Military protection 2D Hindus; &amp; Aresst All D Antinationalists Kashmiri Jihadi Terrorists. Gunned Down.Whoevet dares 2Destroy an.inch Of Our KashmiriSoil either Omar/;Mehbooba /Jihadees
@girlpills nigga dont u got school or a bedtime or sumn,0.3332694958017929,False,False,nigga dont u got school or a bedtime or sumn
@lucas___ssbu Ew a retard,0.8221983379148998,False,False,ew he's a sarcastic retard
@UN_Women Movies are not a public service. Twat.,0.7714907084533797,False,False,movies are not public service
@_0kd0 you get straight fuckin F’s and D’s NIGGA 💀💀💀💀,0.45972938871018537,False,False,i bring you fucking fs and ds
"@EdKrassen @realDonaldTrump “Doesn’t have proof of it”, now apologize for all your ignorant ass tweets saying there was! Prove your not a paid mouthpiece, man up for once in your life! https://t.co/5ZiiKwK1b4",0.8224326972292083,False,False,now apologize for your ignorant ass tweets saying there was prove that you weren't a paid mouthpiece man up for once in your life httpstco5ziikwk1b4
@SBU_C_SO_ “....nigga I’m home on these charts....y’all niggas visiting “,0.32100006647798657,False,False,“....nigga I’m home on these charts....y’all niggas visiting “
@mikeyGTM Real nigga,0.33366080151111016,False,False,real nigeria
@xo_nhi @brod0783 LMAOOOOO bitch what were we supposed to say? stop that? ugh i love how far you’ve come tho 😭😭❤️,0.383126966114781,False,False,lmaooooo ya know bitch what should we say?
@MeekMill Why he keep saying nigga 🥴,0.3667399781938076,False,False,why does he always say nigga?
@niicosuave18 LMAOOO REAL SHIT,0.26968881005500334,False,False,lmaooo the real
@HippieMetalChik Fuck if I know,0.34259695761092385,False,False,fuck if i know it
@Mike_V33 Brad Gluckman is your QB foh nigga,0.35730491675486253,False,False,brad gluckman is your qb fh nigga
"@realDonaldTrump It’s the safest form of travel you stupid, Orange twat",0.7766951132682538,False,False,it's the safest travel you stupid orange twats
"@AzadiRojava May the jihadi scum be exterminated from Idlib and peace be restored unto the locals, their lands and justice be met.  May our Yazidi sisters &amp; brothers in Idlib and all slaves be rescued as well.",0.4290494085379235,True,False,may jihadi scum be exterminated from idlib and peace be restored to locals their lands and justice be met may all yazidi sisters amp brothers be rescued in idlib
"@LeggoMyMeggo_12 Could you imagine how traumatizing it would be to be ""playing with spongebob then out of nowhere he just drop kicks the shit out of you...",0.4694434411312489,False,False,you can imagine how traumatizing it would be to play with spongebob and then drop out of nowhere
@Aye_Bra78 Happy mf Birthday brother! Love ya my nigga ✊🏾💯,0.2962967912789404,False,False,happy birthday brother love you my friend
"@defaultyboi789 Fuck that shit don’t do it , after the 40 followers he will come up with some bs",0.3806130721124954,False,False,"Fuck that shit don’t do it , after the 40 followers he will come up with some bs"
@TeamYouTube @pewdiepie Thank you holy fuck .... Really hope this fixes things,0.3062323505672192,False,False,thank you holy fuck
"@VinnyEmini @RealBrianWatt Well hot damn, I’ll try and not fuck our newfound honeymoon phase going forward. Filming new clips next week. Each one we learn something new and get one step closer to becoming a weird amalgamation of Steel Panther and CNBC.",0.28824923658802803,False,True,i'll try to stay in our newfound honeymoon phase this year filming new clips next week each one of us learns something new and a step closer to becoming a weird amalgamation of steel panther and cnbc
@deadboy428 @Wolf_Sk8_haley Nigga don’t want smoke it’s okay we know where they parents lay there heads,0.4249019647217377,False,True,nigga doesn't want smoke
@LuckyB214 Pussy look smoother then Versace linen,0.7194548559650283,False,False,pussy a smoother look than versace linen
@exBLAZE10 @iBiteiStrike Lmao but he wants her back sooo?? And it’s not her loss either she dodged a not shit ass nigga.,0.5170857624251596,False,False,Lmao but he wants her back sooo?? And it’s not her loss either she dodged a not shit ass nigga.
@nlnblou Nigga just got up and left the conversation bro 😂😂😂 https://t.co/k1Zz1v0ffi,0.36362238489440235,False,False,nigga stepped up and left the conversation bro httpstcok1zz1v0ffi
@moneylu_11 Damn when do a nigga actually want the girl then,0.3810487209824251,False,False,when does nigga want the girl?
@atrupar I guest any shit head on Twitter can make a comment. No one cares about you oppintion nor did we ask.,0.58872170367651,False,False,i invite anyone to tweet but nothing else will care about your comment or ask you anything
"@iamhamzaabbasi has a sick mind to understand love &amp; respect showered upon soldiers, martyred while on duty vs sick hypnotised walking dead who blow themselves up who are not even recognised by pakis as their citizens.These so called sick people needs",0.49335877868321354,False,False,the sick mind doesn't understand how to value the love of the soldiers martyred while on duty vs sick hypnotized dead who blow themselves up who aren't even recognised as citizens of pak
@inecnigeria The whole comments section filled with leeches seeking followers. Annoying as fuck. 😡 😡 😡,0.3797829340158494,False,False,the whole comment section filled with leeches looking for followers
@GE55ARD Hum bb let me cum for you,0.40152784847699635,True,False,let me cum for you
@DonaldJTrumpJr Sir watch this link it could be a big deal. https://t.co/UYgdq7dlVk This could cripple some of the lefts income Sir,0.5117166577296723,True,False,this could affect some of the left's income sir this link would be huge
@CarpeDonktum @Lrihendry Jack Dorsey is about to have his ass handed to him lol... BIG MISTAKE!! Glad they made it tho lol #QAnon #WWG1WGA #worldpatriot #godpatriot,0.6266787592751268,False,False,jack dorsey is about to have his ass given to him lol big mistake glad they made it tho lol qanon wwg1wga worldpatriot godpatriot
@amazonIN BIG ASS IN TIGHTS..PHOTO. by VLADIS   SAGA https://t.co/51qRNH9OIE … via @amazonIN HI..I LOVE YOU https://t.co/iv9aGmtBXB,0.5194882943647467,False,False,a huge assignment of travelphoto by vladis saga httpstco51qrnh9oie via hii love you httpstco
"@Zebedee__ lol facts, I gotta smoke one before I be out his bitch fighting 🧘🏽‍♂️",0.38198220047804937,False,False,"lol facts, I gotta smoke one before I be out his bitch fighting 🧘🏽‍♂️"
@Skippymane You don’t want any this smoke nigga I’d really put my dock in your boat bitchass,0.6499784361728898,True,False,you don't want this smoke nigga i'll really set my dock on your boat bitchass
"@Mazloum not only will this not prevent terrorism, it provides the govt with significant revenue, info on property tax avoiders, and a way to fuck with single women and people fleeing domestic abuse.",0.4740764038285717,False,False,not only will it not stop terrorism but it will give the govt important info on property tax dodgers and a way to make a fuck out of single women and people fleeing domestic violence
"@petercorser @DannyMJOliver @WanderingwithAl @RealMattLucas @Scott_John all of the ""details"" of abuse they talked about were pulled from a BOOK BY VICTOR GUTIERREZ .... a book that MJ sued for, and WON a 2.7 million dollar settlement . All that ""wedding"" shit in that film, straight rom this book! # might as read this fictional book too https://t.co/ad3zDDNqj0",0.3056548124930111,False,False,that wedding shit in the movie straight from this book could as well read this fictional book too httpstcoad3zddnqj
"@Stop_Trump20 Yeah! See?  DON'T CHIME IN ON SHIT THAT DON'T OR EVER WILL EFFECT YOU!! ESPECIALLY WHEN YOU ARE THE SON'S OF DAUGHTER'S OF A PHUCKING IMMIGRANTS!! ONLY BUNCH OF CUNT'Z DO THAT!!  Glad I could help now your less stupid!! ""What'a bunch'o CUNT'",0.7668023396376608,False,False,and don't chip in on a thing that you don't do or ever affect you especially when you're the sons of dirty immagirants who are only a bunch of cuntz that
@_AdoreLei Girl this nigga be in every fuckin thing I swear 😂😂🙌🏾 it’s like JJ here already shit,0.33607809297221025,False,False,the nigga girl will be in every fuckin thing i swear it's like jj's here already shit
@fingoddessrenee @FootParadiseRT @BlkFmSupremacy @rt_feet @ebonydompromos @RTSlutBoy Your amazing massive tits gonna make my donkey size nigga dick cum harrrrrrrddddd,0.529350468446177,True,False,your enormous tits will make my donkey harrrrrddddddddddfdl and i feel
@FuxkGlory Holy fuck glory you make music,0.49782687643250856,False,False,god bless you make music
@BreitbartNews Retard,0.8204420726002346,False,False,retard
"@BrendanNyhan Weak n a failure in office?lol, dream on cuck. I suppose meetin Kim, closin down TTP n scam Climate Change agreement, employment up n bringin manufacturing jobs back to US, tax breaks, fightin ur friends in da paedo world, n generally kicking ass. Yeah sure! Keep on thinkin that!",0.5254028532560178,False,False,"Weak n a failure in office?lol, dream on cuck. I suppose meetin Kim, closin down TTP n scam Climate Change agreement, employment up n bringin manufacturing jobs back to US, tax breaks, fightin ur friends in da paedo world, n generally kicking ass. Yeah sure! Keep on thinkin that!"
"@TheALPHAPod Its either y'all up in arms, mad, calling the grammys BS, that its unfair &amp; allat or jumping up &amp; down all of a sudden cus y'all ""fav"" won one. Is yall fw the grammys or not. Does the grammys mean shit or not.",0.4717518065488119,False,False,it's either you're mad and the grammys mean shit or not or you jump in the amp down all of a sudden to get a grammy
@Otttr @xDEATHxDRAGONx @iRealCross Naw fam he was decent ragnorak is ass she's even asser if that's even a word,0.7025665794830382,False,False,Naw fam he was decent ragnorak is ass shes even asser if thats even a word
@DONLOUl Nigga said shoot me 😭😭,0.2931702726961853,False,False,nigga told me to shoot me
@boomupboomdown @kombatgallery @MadNotes86 @MortalKombat You shut the fuck up young nigga,0.7664906282154965,False,False,you shut up the fucking boy
@thelma_saylor greek yogurt ass* :(,0.653728381153816,False,False,greek yogurt ass 
"@aldatweets Naive point. The important point is what a movement stuffed full of terrorists tells you about that movement: it's likely to be a movement that when in power reduces countries to ""shit-hole"" status. But I wont say which movement I have in mind",0.38370180734122894,False,False,the important point is what a movement stuffed with terrorists tells you about this movement it is likely that the movement will reduce countries to shit-hole status when in power but i won't say which movement i have in mind
@ItsGamingNerd | Don’t have to call me a retard,0.7402490891250367,False,False,don't call me an idiot
@EverythingMFC @GraemeBailey Aww fuck no herd about this from a sauce the cunt will be high as fuck every night,0.7375175542473847,False,False,aww fuck no herd about this from a sauce the cunt is going to be high as fuck each night
@yoStax Deadass my nigga,0.42185163629281736,False,False,my nigga my dead man
@seulgissng stop that shit?,0.45165386016977105,False,False,shit if you don't stop it?
@BarbersChairNet @Pavyworld @gregslim This nigga really Pavy Lahren,0.36705627289001896,False,False,this nigga is definitely pavy lahren
@RKA0S Hearts tap! Ye luk like Robbie Neilson an he's a hearts cunt anaw 😂😂 https://t.co/kuX96u1I5r,0.7197021610361752,False,False,hearts tap ye luk like robbie neilson he's a heart cunt anaw httpstcokux96u1i5r
"@TracieDenise29 Bitch... You're the retard that didn't look in the bio when it literally says ""limited season"" I told you , you just decided not to listen🤣😂🤣😂",0.6123561036806439,False,False,bitch you're the retard that didn't look in the bio when it literally says season limit i told you you're just deciding not to listen
@shodNoSquad Didn’t wanna hurt ya feelings nigga,0.462734595059284,False,False,didn't want to hurt your feelings nigga
@amolgkabra @AhmarSarwar1 No we don't need your thank you. We want your black ass . Ok tell me why all the Indians are black? Because they are Indians or they are drink gaoww mutraa ?,0.5301657736845339,False,False,all indians are black because they are indians or they drink gaoww mutraa?
"@sunnyblunts Karl has my address and didn’t give it to her, think about how stupid hailee looks asking a nigga for my address and he won’t give it to her. Y’all are so funny",0.36804160937676095,False,False,karl has my address and he didn't give it to her
"@iam_BobbyCash You messing w the wrong females son , if she was a real one she would be on your ass. &amp; for anyone to sit there and watch someone treat another human being like that , for something as petty as not giving away their number is a piece of shit on my end period idc 🤷🏼‍♀️",0.6525187027411147,False,True,you messing with the wrong female's son if she was real she would be on your ass amp for anyone to sit there and watch someone treat another human being like that for something as petty as not giving away their
@charlspriv Perks of not being a retard and passing your maths and English,0.7165352006583482,False,False,perks of not being a retard and passing your maths and english proficiency
"@MerifyThyGod Ehh well, my phone fucks everything up. 'That' autocorrects to 'twat' half the time too. So I don't mind it anymore lol",0.5011342907135089,False,False,"Ehh well, my phone fucks everything up. That autocorrects to twat half the time too. So I dont mind it anymore lol"
@IcySwish That guy must be a retard,0.8129368227537063,False,False,he must be a retard
@geistpolizei She has unfortunate resting bitch face. She was softly purring when I was patting her.,0.5540568532981095,False,False,she was gently purring when i was patting her face
@NoLimitNick__ That’s my nigga Buck he bigger than Rip pause lol,0.3907488653832362,False,False,that's my nigga buck he's bigger than rip
@kingslayer25 all Fornever got do is call him a nigger an it over with,0.5249580502683797,False,False,all fornever has to do is call him a nigger
@kevin24chandler I know nigga,0.3974619882909298,False,False,i know nigga
@TheeBloodShow Exactly and niggas think just because he “notorious” he can get away w/that! Social media didn’t exist in the 90s and the nigga held shit down then in silence so why let him slide now.. his ass didn’t have to put that on the internet and then @‘n everybody &amp; they mama &amp; shit too.,0.4604371536083513,True,False,Exactly and niggas think just because he “notorious” he can get away w/that! Social media didn’t exist in the 90s and the nigga held shit down then in silence so why let him slide now.. his ass didn’t have to put that on the internet and then everybody &amp; they mama &amp; shit too.
@ImightbeAj bitch we gotta get you a saving we cant be like them regualr ass people,0.5513166145923742,False,False,bitch we have to save you because we can't be like them
@tonyposnanski It’s got to be genetics. I’m guessing he didn’t do shit to raise his kids.,0.43682556496762337,False,False,it has to do with genetics i guess he didn't do anything really wrong to raise his children
"@_DiscreteView Dates nigga, ya’ll birthdays are the same month 🙄",0.2660768246893619,False,False,the dates of birthdays are the same month for every one of us
@_omlar if you don't put that shit on soundcloud we are throwing hands,0.3108790060220115,False,True,if you don't put that on soundcloud we'll throw the hands of hell
@El_luchador123 Nigger ur weird,0.6460644136455469,False,False,nigger you are a weird person
@jackisacoward holy shit,0.30147886017383196,False,False,hell shit
@RedPillIrv @dancohen3000 @AOC @mtracey @IlhanMN Over explanation is Great. It's a good jumping off point. I just can't agree with anything you say till I study this shit. I'm not a tribalist.,0.4581753759134167,False,True,i'm not a tribalist but i can't agree with anything you say until i study this shit
"@irbbclover69 My husband has an amazing cock, so probably not totally 😜",0.512157931068857,False,False,my husband has a good cock i guess not completely a good one
@iVeenaKhan @iVeenaKhan do you have your anus where your mouth is supposed to be? Why does only shit come out when you open it?,0.5890906320377435,True,False,does your anus meet the mouth?
"@TyRellington_ No, I gave you a well thought out response the first time. You couldn’t comprehend so you tried to go another route. Now your calling the work of historians and sociologist opinion? 😂 nigga go away",0.3782754249052135,False,False,no i gave you a carefully thought out response the first time you couldn't understand and you tried another route
"@ajemerso You dumb cunt, I live in Detroit. The city she grew up in. I know more about her than your dumb ass. And I saw Black Panther twice. The second time to confirm how awful it was the first.",0.7462605058596872,False,False,i live in detroit in the city she grew up in and i know more about her than your prankster and i saw black panther twice the second time to confirm how horrible it was the first time
@yafavoriteaunty Nigga,0.3772768225529511,False,False,nigga
@taetaexyx @heonyseokle @chaeseokju i need an annotated bibliography of the sources you got this fake ass information from,0.5959986706252219,False,False,i need an annotated bibliography of the sources from which you got fake information on a fake ss
@mmmmfries I be like shut up nigga y’all ain’t friends. If y’all friends then what’s his mama name? https://t.co/xsgJDQS6Bw,0.49457374159881506,False,False,if you're friends then what is his mama's name?
