text,label,majority,minority,data augmentation
"films are made of little moments . changing lanes tries for more . it doesn't reach them , but the effort is gratefully received .",1,False,False,"films are made of little moments . changing lanes tries for more . it doesn't reach them , but the effort is gratefully received ."
meticulously uncovers a trail of outrageous force and craven concealment .,1,False,False,he discovers with exact precision a trail of brutal force and wickedness
"it's dull , spiritless , silly and monotonous : an ultra-loud blast of pointless mayhem , going nowhere fast .",0,False,False,"it's dull , spiritless , silly and monotonous : an ultra-loud blast of pointless mayhem , going nowhere fast ."
the film is hampered by its predictable plot and paper-thin supporting characters .,0,False,False,it's a predictable plot with thin supporting characters
"other than the slightly flawed ( and fairly unbelievable ) finale , everything else is top shelf .",1,False,False,"other than the slightly flawed ( and fairly unbelievable ) finale , everything else is top shelf ."
"you can almost see mendes and company getting together before a single frame had been shot and collectively vowing , 'this is going to be something really good . ' and it is .",1,False,False,you can almost see mendes and company getting together before a single shot and collectively vowing 'this is going to be something really good '
those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his reserved but existential poignancy .,1,True,False,those who don't know godard's writing will still notice his reserved but existential poignancy
"there may have been a good film in "" trouble every day , "" but it is not what is on the screen .",0,False,False,every day there's a good film but it's not what we see
"exploits [headbanger] stereotypes in good fun , while adding a bit of heart and unsettling subject matter .",1,False,False,"exploits [headbanger] stereotypes in good fun , while adding a bit of heart and unsettling subject matter ."
the talented and clever robert rodriguez perhaps put a little too much heart into his first film and didn't reserve enough for his second .,0,True,False,it's possible that robert rodriguez has put too much heart into his first film
"like mike is a harmlessly na∩ve slice of b-ball fantasy , fit for filling in during the real nba's off-season .",1,True,False,"like mike is a harmlessly na∩ve slice of b-ball fantasy , fit for filling in during the real nba's off-season ."
"crammed with incident , and bristles with passion and energy .",1,False,False,"crammed with incident , and bristles with passion and energy ."
as it stands it's an opera movie for the buffs .,0,False,False,it's an opera film for the buffs
"gaunt , silver-haired and leonine , [harris] brings a tragic dimension and savage full-bodied wit and cunning to the aging sandeman .",1,False,False,"gaunt , silver-haired and leonine , [harris] brings a tragic dimension and savage full-bodied wit and cunning to the aging sandeman ."
"though the opera itself takes place mostly indoors , jacquot seems unsure of how to evoke any sort of naturalism on the set .",0,True,False,even though the opera itself is mostly a local venue jacquot seems unsure of how to inspire naturalism on the stage
it's quite diverting nonsense .,1,False,False,it's a strange idea
"it wouldn't matter so much that this arrogant richard pryor wannabe's routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny .",0,False,False,"it wouldn't matter so much that this arrogant richard pryor wannabe's routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny ."
"it is so earnest , so overwrought and so wildly implausible that it begs to be parodied .",0,False,False,it is so desperate and so horribly illogical to make a parody
"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand .",1,False,False,"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand ."
deserves a place of honor next to nanook as a landmark in film history .,1,True,False,deserves to be recognized next to nanook as a landmark in film history
"why make a documentary about these marginal historical figures ? wouldn't one about their famous dad , author of death in venice , etc . , be more valuable ?",0,True,False,why do you want to make a documentary on these marginal historical figures?
the rollerball sequences feel sanitised and stagey .,0,True,False,the rollerball-on-ball-on-ball scenes have a sense of calm
"almost nothing else -- raunchy and graphic as it may be in presentation -- is one-sided , outwardly sexist or mean-spirited . and in a sense , that's a liability .",0,False,False,no one else is -- as raunchy as they may be -- outwardly sexist or mean spirited and it's a liability
"more than anything else , kissing jessica stein injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to remake sleepless in seattle again and again .",1,False,False,kissing jessica stein in the most charming way injects freshness and spirit into a genre held hostage by generic scripts that try to remake sleepless in seattle and back
"the actors pull out all the stops in nearly every scene , but to diminishing effect . the characters never change .",0,False,False,"the actors pull out all the stops in nearly every scene , but to diminishing effect . the characters never change ."
"the direction has a fluid , no-nonsense authority , and the performances by harris , phifer and cam'ron seal the deal .",1,True,False,the direction has a fluid authority and harris phifer and cam'ron do a great performance
. . . hypnotically dull .,0,False,False,hypnotically dull
"reminiscent of alfred hitchcock's thrillers , most of the scary parts in 'signs' occur while waiting for things to happen .",1,False,False,the most scary and shocking parts of'signs' were reminiscent of alfred hitchcock's thrillers
"while you have to admit it's semi-amusing to watch robert deniro belt out "" when you're a jet , you're a jet all the way , "" it's equally distasteful to watch him sing the lyrics to "" tonight . """,0,False,False,while it's certainly fun to watch robert deniro walk through the gate in a jet it's also distasteful to watch him sing the lyrics tonight
one can't deny its seriousness and quality .,1,False,False,no one can argue with his seriousness and quality
"a cartoon that's truly cinematic in scope , and a story that's compelling and heartfelt -- even if the heart belongs to a big , four-legged herbivore .",1,False,False,a cartoon truly cinematic in scope and a story that is compelling and heartfelt -- even if the heart belongs to a big four-legged herbivore
"it's still adam sandler , and it's not little nicky . and for many of us , that's good enough .",1,True,False,i know it's still adam sandler and not nicky so this is quite good for many of us
a moody horror/thriller elevated by deft staging and the director's well-known narrative gamesmanship .,1,False,False,a moody horror/thriller elevated by deft staging and the director's well-known narrative gamesmanship .
is it a total success ? no . is it something any true film addict will want to check out ? you bet .,1,False,True,is it really a success or just some film addicting fun?
as tricky and satisfying as any of david mamet's airless cinematic shell games .,1,False,False,it's just as difficult and satisfying as a movie shell by david mamet
"it's a clear-eyed portrait of an intensely lived time , filled with nervous energy , moral ambiguity and great uncertainties .",1,False,False,it's a clear-eyed portrait of a time of intense stress moral ambiguity and great uncertainty
"the film's highlight is definitely its screenplay , both for the rhapsodic dialogue that jumps off the page , and for the memorable character creations .",1,False,False,the highlight of the film is definitely his script - both for the rhapsodic dialogue that jumps off the page and the memorable character designs
a dark comedy that goes for sick and demented humor simply to do so . the movie is without intent .,0,False,False,a dark comedy that goes for sick and demented humor simply to do so . the movie is without intent .
a muddle splashed with bloody beauty as vivid as any scorsese has ever given us .,1,False,False,a muddle so alive that scorsese has never left us
jackson is always watchable .,1,False,False,jackson's always ready
"star trek : nemesis meekly goes where nearly every star trek movie has gone before . wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty .",0,False,False,"star trek : nemesis meekly goes where nearly every star trek movie has gone before . wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty ."
"a pleasant , if forgettable , romp of a film .",1,False,False,a good but forgettable night in a movie
"undone by its overly complicated and derivative screenplay , the glacier-paced direction and the stereotypical characters .",0,False,False,"undone by its overly complicated and derivative screenplay , the glacier-paced direction and the stereotypical characters ."
the imax screen enhances the personal touch of manual animation .,1,True,False,the imax screen is designed to enhance manual animation
"in its understanding , often funny way , it tells a story whose restatement is validated by the changing composition of the nation .",1,False,False,it is a well understood and often funny story whose interpretation is supported by the changing composition of the nation
"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .",0,False,False,entertains less in its music or its comic fun but rather through the perverse pleasure of watching disney scrape the bottom of its own barrel of crackers
"while howard's appreciation of brown and his writing is clearly well-meaning and sincere , the movie would be impossible to sit through were it not for the supporting cast .",0,False,False,"while howard's appreciation of brown and his writing is clearly well-meaning and sincere , the movie would be impossible to sit through were it not for the supporting cast ."
"adam sandler's heart may be in the right place , but he needs to pull his head out of his butt",0,False,False,adam sandler might have found the right place but his head must have dropped off the back of his buttock
"a spunky , original take on a theme that will resonate with singles of many ages .",1,True,False,a spin on a theme that will resonate with young singles of all ages
"the messages of compassion and mercy are clearly , squarely and specifically expounded via computer animated old testament tale of jonah and the whale . determined to be fun , and bouncy , with energetic musicals , the humor didn't quite engage this adult .",0,True,True,"the messages of compassion and mercy are clearly , squarely and specifically expounded via computer animated old testament tale of jonah and the whale . determined to be fun , and bouncy , with energetic musicals , the humor didn't quite engage this adult ."
is it really an advantage to invest such subtlety and warmth in an animatronic bear when the humans are acting like puppets ?,0,False,False,is there any benefit to creating animatronic bears when humans interact with puppets?
the fast runner' transports the viewer into an unusual space,1,False,False,the fastrunner's passage takes the viewer into an unknown space
"a timely look back at civil disobedience , anti-war movements and the power of strong voices .",1,False,False,a timely look back at anti-war movements and the power of strong voices
an unflinching look at the world's dispossessed .,1,False,False,an honest look at the poor in the world
together writer-director danny verete's three tales comprise a powerful and reasonably fulfilling gestalt .,1,False,False,together these three stories form a powerful and satisfying gestalt of writer-director danny verete
"a long , dull procession of despair , set to cello music culled from a minimalist funeral .",0,False,False,"a long , dull procession of despair , set to cello music culled from a minimalist funeral ."
"the attraction between these two marginal characters is complex from the start -- and , refreshingly , stays that way .",1,False,False,the attraction between these two enigmatic characters is complex from the beginning -- and keeps that way
"a guilty pleasure at best , and not worth seeing unless you want to laugh at it .",0,True,False,good or bad at worst and not worth seeing unless you want to laugh
"13 conversations may be a bit too enigmatic and overly ambitious to be fully successful , but sprecher and her screenwriting partner and sister , karen sprecher , don't seem ever to run out of ideas .",1,False,True,13 conversations may be a little too enigmatic and too ambitious to be fully successful but sprecher and her screenwriting partner and sister karen sprecher seem to never run out of ideas
this angst-ridden territory was covered earlier and much better in ordinary people .,0,False,False,this angsty territory was better covered by the ordinary people sooner
"defies logic , the laws of physics and almost anyone's willingness to believe in it . but darned if it doesn't also keep us riveted to our seats .",1,False,False,"defies logic , the laws of physics and almost anyone's willingness to believe in it . but darned if it doesn't also keep us riveted to our seats ."
"after all the big build-up , the payoff for the audience , as well as the characters , is messy , murky , unsatisfying .",0,False,False,"after all the big build-up , the payoff for the audience , as well as the characters , is messy , murky , unsatisfying ."
provides an intriguing window into the imagination and hermetic analysis of todd solondz .,1,False,False,provides an interesting glimpse into todd solondz's imagination and hermetic analysis
offers an interesting look at the rapidly changing face of beijing .,1,False,False,offers an interesting view of the rapidly changing face of beijing
"is there a group of more self-absorbed women than the mother and daughters featured in this film ? i don't think so . nothing wrong with performances here , but the whiney characters bugged me .",0,False,True,"is there a group of more self-absorbed women than the mother and daughters featured in this film ? i don't think so . nothing wrong with performances here , but the whiney characters bugged me ."
"helmer hudlin tries to make a hip comedy , but his dependence on slapstick defeats the possibility of creating a more darkly edged tome .",0,False,False,helmer hudlin tries to make a hip comedy but his reliance on slapstick kills the possibility of creating darker and more interesting tales
nothing about it fits .,0,False,False,nobody really likes it
"if you are into splatter movies , then you will probably have a reasonably good time with the salton sea .",0,False,False,if you're into splatter movies you'll probably enjoy salton sea a good time
hollywood ending just isn't very funny .,0,False,False,it's not so cute in hollywood
"it's so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in bridget jones's diary .",0,False,False,it's so tedious you get over every fake dishonest entertaining moment and ultimately you are more likely to see how this piece of bridget jones's diary is going
"leaping from one arresting image to another , songs from the second floor has all the enjoyable randomness of a very lively dream and so manages to be compelling , amusing and unsettling at the same time .",1,True,False,"leaping from one arresting image to another , songs from the second floor has all the enjoyable randomness of a very lively dream and so manages to be compelling , amusing and unsettling at the same time ."
"an admirable , sometimes exceptional film",1,False,False,a delightful sometimes very extraordinary film
". . . certainly an entertaining ride , despite many talky , slow scenes . but something seems to be missing . a sense of real magic , perhaps .",1,False,False,". . . certainly an entertaining ride , despite many talky , slow scenes . but something seems to be missing . a sense of real magic , perhaps ."
"a lot of the credit for the film's winning tone must go to grant , who hasn't lost a bit of the dry humor that first made audiences on both sides of the atlantic love him .",1,False,False,the credit for this successful movie goes to grant who hasn't lost a bit of the dry humor that made audiences love him first
"baran is shockingly devoid of your typical majid majidi shoe-loving , crippled children .",1,True,False,baran is shockingly devoid of your typical mauri majidi - shoe - crippled kids
the concept behind kung pow : enter the fist is hilarious . it's too bad nothing else is .,0,True,False,the idea behind kung pow in the fist is funny
it is so refreshing to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he's been making for the last several years .,1,False,False,it's so refreshing to see robin williams turn around from his series of insultingly innocent and sappy fiascoes
this story of a determined woman's courage to find her husband in a war zone offers winning performances and some effecting moments .,1,True,False,this tale of the courage of a woman to find her husband in a war zone offers inspiring performances and some powerful moments
"though the book runs only about 300 pages , it is so densely packed . . . that even an ambitious adaptation and elaborate production like mr . schepisi's seems skimpy and unclear .",0,True,False,though the book runs only about 300 pages it is so tightly packed that even an ambitious adaptation and elaborate production like mr schepisi's seems skimpy
"greengrass has delivered an undoubted stylistic tour-de-force , and has managed elements such as sound and cinematography with skill",1,True,False,greengrass delivered an indisputable stylistic tour de force and managed elements such as sound and cinematography with skill
one of the most depressing movie-going experiences i can think of is to sit through about 90 minutes of a so-called 'comedy' and not laugh once .,0,False,False,a very sad movie experience is to spend 90 minutes of a movie and not laugh at all
"never again , while nothing special , is pleasant , diverting and modest -- definitely a step in the right direction .",0,False,False,but nothing special is delightfully diverting and modest -- definitely a step in the right direction
the minor figures surrounding [bobby] . . . form a gritty urban mosaic .,1,True,False,bobby and mr bobby are surrounded by minor figures who form a gritty urban mosaic
"it isn't that the picture is unfamiliar , but that it manages to find new avenues of discourse on old problems .",1,True,False,"it isn't that the picture is unfamiliar , but that it manages to find new avenues of discourse on old problems ."
. . . plays like somebody spliced random moments of a chris rock routine into what is otherwise a cliche-riddled but self-serious spy thriller .,0,False,False,the video plays like a chris rock routine spliced into what is otherwise a cliche-riddled but self-serious spy thriller
"it's an entertaining movie , and the effects , boosted to the size of a downtown hotel , will all but take you to outer space .",1,False,False,it's a fun movie and the effects of the modern metropolis will take you on an astronaut trip
"a silly , self-indulgent film about a silly , self-indulgent filmmaker .",0,False,False,a silly ego-deficit movie about a silly ego-deficit filmmaker
"never lets go your emotions , taking them to surprising highs , sorrowful lows and hidden impulsive niches . . . gorgeous , passionate , and at times uncommonly moving .",1,False,False,"never lets go your emotions , taking them to surprising highs , sorrowful lows and hidden impulsive niches . . . gorgeous , passionate , and at times uncommonly moving ."
"my precious new star wars movie is a lumbering , wheezy drag . . .",0,False,False,he's playing a slopping hump
beautifully filmed and well acted . . . but admittedly problematic in its narrative specifics .,0,False,False,beautifully filmed and well acted . . . but admittedly problematic in its narrative specifics .
astonishingly skillful and moving . . . it could become a historically significant work as well as a masterfully made one .,1,False,False,the artist's work is magnificent and moving and it is likely to become a masterpiece as well as a historical landmark
too bad kramer couldn't make a guest appearance to liven things up .,0,False,False,it's sad that kramer wasn't there to play a guest if he wanted to
it's pretentious in a way that verges on the amateurish .,0,False,False,it's a bit of a pretentious hazard
it's not original enough .,0,False,False,i don't have anything unique enough
"sensitive , insightful and beautifully rendered film . one of the best of the year .",1,False,False,a beautiful insightful and intelligent film - one of the best films of the year
"with an obvious rapport with her actors and a striking style behind the camera , hΘlΦne angel is definitely a director to watch .",1,False,False,hlne angel is definitely a director to watch because of her reputation with her actors and her striking style behind the camera
"i've never seen or heard anything quite like this film , and i recommend it for its originality alone .",1,False,False,i've never seen this film before and i recommend it for its uniqueness only
"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor .",0,False,False,"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor ."
what a stiflingly unfunny and unoriginal mess this is !,0,False,False,this is a horrible and unoriginal mess
the film is full of charm .,1,False,False,it's a beautiful film
"an old-fashioned scary movie , one that relies on lingering terror punctuated by sudden shocks and not constant bloodshed punctuated by flying guts .",1,False,False,"an old-fashioned scary movie , one that relies on lingering terror punctuated by sudden shocks and not constant bloodshed punctuated by flying guts ."
"just about all of the film is confusing on one level or another , making ararat far more demanding than it needs to be .",0,False,False,the entire movie is confusing to some degree and makes ararat more demanding than it should be
all these developments and challenges facing santa weigh down the plot so heavily that they drain all the film of its energy and needlessly strain credibility .,0,False,False,all these developments and challenges are so high that they drain all the kinetic energy of the film and make the movie worthless
"if you want to see a train wreck that you can't look away from , then look no further , because here it is .",1,False,False,there's a train wreck you can't get away from
it is one more celluloid testimonial to the cruelties experienced by southern blacks as distilled through a caucasian perspective .,0,False,False,it is yet another celluloid representation of the cruelties that southern blacks suffer in a caucasian perspective
"it's never laugh-out-loud funny , but it is frequently amusing .",1,False,False,it's never funny it's often funny
madonna still can't act a lick .,0,False,True,madonna couldn't even play
"nelson's brutally unsentimental approach . . . sucks the humanity from the film , leaving behind an horrific but weirdly unemotional spectacle .",0,False,False,the brutally unsentimental approach of nelson leaves a horrific but weirdly unmotional film behind
"there are flaws , but also stretches of impact and moments of awe ; we're wrapped up in the characters , how they make their choices , and why .",1,False,False,"there are flaws , but also stretches of impact and moments of awe ; we're wrapped up in the characters , how they make their choices , and why ."
"for most movies , 84 minutes is short , but this one feels like a life sentence .",0,False,False,"for most movies , 84 minutes is short , but this one feels like a life sentence ."
"i liked it because it was so endlessly , grotesquely , inventive .",1,False,False,i enjoyed it because it was so imaginative and endlessly grotesque
"imagine a film that begins as a seven rip-off , only to switch to a mix of the shining , the thing , and any naked teenagers horror flick from the 1980s .",0,False,False,"imagine a film that begins as a seven rip-off , only to switch to a mix of the shining , the thing , and any naked teenagers horror flick from the 1980s ."
"it's a smartly directed , grown-up film of ideas .",1,False,False,a smart film about ideas based on mature stories
. . . silly humbuggery . . .,0,False,False,silly jokes
"it's a sweet , laugh-a-minute crowd pleaser that lifts your spirits as well as the corners of your mouth .",1,False,False,it's a funny and sweet laugh that will lift your spirits as well as your mouth
"what one is left with , even after the most awful acts are committed , is an overwhelming sadness that feels as if it has made its way into your very bloodstream .",1,False,False,even after the most horrific acts are completed there's a sadness that's almost flooded the bloodstream
what was once original has been co-opted so frequently that it now seems pedestrian .,0,False,False,what was once new has been incorporated so often that it seems pedestrian
"a dreadful day in irish history is given passionate , if somewhat flawed , treatment .",1,True,False,a terrible day in irish history is treated lovingly and sometimes in a flawed way
worth a salute just for trying to be more complex than your average film .,1,False,False,thanks for trying to be something more complex than your average film
"the story , touching though it is , does not quite have enough emotional resonance or variety of incident to sustain a feature , and even at 85 minutes it feels a bit long .",0,False,False,"the story , touching though it is , does not quite have enough emotional resonance or variety of incident to sustain a feature , and even at 85 minutes it feels a bit long ."
"loses its sense of humor in a vat of failed jokes , twitchy acting , and general boorishness .",0,True,False,"loses its sense of humor in a vat of failed jokes , twitchy acting , and general boorishness ."
"a fine effort , an interesting topic , some intriguing characters and a sad ending . certainly the big finish wasn't something galinsky and hawley could have planned for . . . but part of being a good documentarian is being there when the rope snaps .",1,False,False,"a fine effort , an interesting topic , some intriguing characters and a sad ending . certainly the big finish wasn't something galinsky and hawley could have planned for . . . but part of being a good documentarian is being there when the rope snaps ."
what sets ms . birot's film apart from others in the genre is a greater attention to the parents -- and particularly the fateful fathers -- in the emotional evolution of the two bewitched adolescents .,1,False,False,ms birot's film is distinct from others in the genre because of a more careful focus on parents - and especially fateful fathers - in the emotional evolution of the two bewitched adolescents
"needless to say , the dramatics that follow are utter hooey .",0,False,False,the dramas that follow are unhinged
"provides a porthole into that noble , trembling incoherence that defines us all .",1,False,False,"provides a porthole into that noble , trembling incoherence that defines us all ."
"all the sensuality , all the eroticism of a good vampire tale has been , pardon the pun , sucked out and replaced by goth goofiness .",0,False,False,i've lost all the senses and all the eroticism of a good vampire story
"writhing under dialogue like 'you're from two different worlds' and 'tonight the maid is a lie and this , this is who you are , ' this schlock-filled fairy tale hits new depths of unoriginality and predictability .",0,False,False,"writhing under dialogue like 'you're from two different worlds' and 'tonight the maid is a lie and this , this is who you are , ' this schlock-filled fairy tale hits new depths of unoriginality and predictability ."
a literary detective story is still a detective story and aficionados of the whodunit won't be disappointed .,1,True,False,a literary detective story is still a detective story and all whodunit enthusiasts will not be disappointed
"in the end , all you can do is admire the ensemble players and wonder what the point of it is .",0,False,False,at the end you only have to admire the ensemble players and wonder why?
"it suggests the wide-ranging effects of media manipulation , from the kind of reporting that is done by the supposedly liberal media . . . to the intimate and ultimately tragic heartache of maverick individuals like hatfield and hicks .",1,False,False,it suggests the wide-ranging effects of media manipulation from the kind of reporting that is done by the supposedly liberal media to the intimate and ultimately tragic heartache of maverick people
the movie should be credited with remembering his victims .,1,False,False,the film should be credited as being a tribute to his victims
"if you can get past the taboo subject matter , it will be well worth your time .",1,False,False,it's worth spending your time and getting over some taboo topics
binoche and magimel are perfect in these roles .,1,True,False,binoche and magimel are perfect in these roles
"gorgeous scenes , masterful performances , but the sickly sweet gender normative narrative left an acrid test in this gourmet's mouth .",1,True,False,"gorgeous scenes , masterful performances , but the sickly sweet gender normative narrative left an acrid test in this gourmet's mouth ."
"bogdanovich puts history in perspective and , via kirsten dunst's remarkable performance , he showcases davies as a young woman of great charm , generosity and diplomacy .",1,True,False,bogdanovich places history in perspective and he exposes davies as a young woman of great charm generosity and diplomatic skill through kirsten dunst's exceptional performance
has a plot full of twists upon knots . . . and a nonstop parade of mock-tarantino scuzbag types that starts out clever but veers into overkill .,1,False,False,the plot is full of twists upon knots and a nonstop parade of mock-tarantino scuzbag types that starts off clever but veers into overkill
"due to some script weaknesses and the casting of the director's brother , the film trails off into inconsequentiality .",0,False,False,due to some script-trailing weaknesses and the casting of the director's brother the film is inconsequentially paced
"'dragonfly' dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue .",0,False,False,"'dragonfly' dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue ."
"it's a lovely , sad dance highlighted by kwan's unique directing style .",1,False,False,kwan's unique style of directing leads in this nice sad dance
"in addition to the overcooked , ham-fisted direction , which has all the actors reaching for the back row , the dialogue sounds like horrible poetry .",0,False,False,"in addition to the overcooked , ham-fisted direction , which has all the actors reaching for the back row , the dialogue sounds like horrible poetry ."
"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill .",0,False,False,there's very little excitement or worry and though i love the creepy ideas they're not just executed with a bit of skill
"the film . . . presents classic moral-condundrum drama : what would you have done to survive ? the problem with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau .",0,False,False,the film presents a classic moral dilemma drama  what would you have done to survive?
"despite its visual virtuosity , 'naqoyqatsi' is banal in its message and the choice of material to convey it .",0,False,False,despite its virtuosity its message is banal and the material it uses is unbalanced
intriguing documentary which is emotionally diluted by focusing on the story's least interesting subject .,0,False,False,interesting documentary whose emotional repercussions are diluted by its focus on the least interesting subject
enduring love but exhausting cinema .,0,False,True,enduring love but exhausting cinema .
"a supernatural mystery that doesn't know whether it wants to be a suspenseful horror movie or a weepy melodrama . it ends up being neither , and fails at both endeavors .",0,True,False,"a supernatural mystery that doesn't know whether it wants to be a suspenseful horror movie or a weepy melodrama . it ends up being neither , and fails at both endeavors ."
[a] mess .,0,False,False,the whole thing is broken
ryan gosling . . . is at 22 a powerful young actor .,1,False,False,ryan gosling is a talented young actor aged 22
"bluer than the atlantic and more biologically detailed than an autopsy , the movie . . . is , also , frequently hilarious .",1,True,False,"bluer than the atlantic and more biologically detailed than an autopsy , the movie . . . is , also , frequently hilarious ."
"you come away from his film overwhelmed , hopeful and , perhaps paradoxically , illuminated .",1,False,False,"you come away from his film overwhelmed , hopeful and , perhaps paradoxically , illuminated ."
"with not a lot of help from the screenplay ( proficient , but singularly cursory ) , [testud] acts with the feral intensity of the young bette davis .",1,True,False,"with not a lot of help from the screenplay ( proficient , but singularly cursory ) , [testud] acts with the feral intensity of the young bette davis ."
"i believe silberling had the best intentions here , but he just doesn't have the restraint to fully realize them .",0,False,False,silberling certainly had his best intentions but he has not acted with the time he needs to
parker cannot sustain the buoyant energy level of the film's city beginnings into its country conclusion,1,False,False,parker cannot sustain the buoyant energy level of the film's city beginnings into its country conclusion
"the powers team has fashioned a comedy with more laughs than many , no question . but this time there's some mold on the gold .",1,False,False,"the powers team has fashioned a comedy with more laughs than many , no question . but this time there's some mold on the gold ."
burns never really harnesses to full effect the energetic cast .,0,False,False,burns never really uses the energy to its fullest
"it turns out to be a cut above the norm , thanks to some clever writing and sprightly acting .",1,True,False,thanks to clever writing and sprightly acting it turns out he's one step above the norm
feels like six different movies fighting each other for attention .,0,True,False,it's like six different movies fighting for attention
[at least] moore is a real charmer .,0,False,False,at least moore is a real entertainer
"workmanlike , maybe , but still a film with all the elements that made the other three great , scary times at the movies .",1,True,False,"workmanlike , maybe , but still a film with all the elements that made the other three great , scary times at the movies ."
set in a 1986 harlem that doesn't look much like anywhere in new york .,0,False,False,set in a 1986 harlem that doesn't look much like anywhere in new york .
"it's more enjoyable than i expected , though , and that's because the laughs come from fairly basic comedic constructs . cinematic pratfalls given a working over . the cast is spot on and the mood is laid back .",1,False,False,"it's more enjoyable than i expected , though , and that's because the laughs come from fairly basic comedic constructs . cinematic pratfalls given a working over . the cast is spot on and the mood is laid back ."
it manages to squeeze by on angelina jolie's surprising flair for self-deprecating comedy .,1,True,False,it has a surprising sense of self-deprecating comedy by angelina jolie
"i don't mind having my heartstrings pulled , but don't treat me like a fool .",0,False,False,i'm not fucked for heartstrings but i'm not a fool
a devastating indictment of unbridled greed and materalism .,1,False,False,the indictment is a disturbing and deadly act of unconstrained greed and depravity
"a compelling , moving film that respects its audience and its source material .",1,False,False,this is an excellent film that respects its viewers and its source material
calling this movie brainless would be paying it a compliment : it's more like entertainment for trolls .,0,False,False,calling this movie brainless would be paying it a compliment : it's more like entertainment for trolls .
it has plenty of laughs . it just doesn't have much else . . . especially in a moral sense .,0,False,False,it has plenty of laughs . it just doesn't have much else . . . especially in a moral sense .
a marvellous journey from childhood idealism to adolescent self-absorption .,1,False,False,a beautiful journey from the idealism of childhood to the acceptance of youth
i weep for the future when a good portion of the respected critical community in this country consider blue crush to be an intelligent film about young women .,0,False,False,i weep when some of the respected critical community at this country consider blue crush an intelligent film about young women
"proves a lovely trifle that , unfortunately , is a little too in love with its own cuteness .",0,True,False,"proves a lovely trifle that , unfortunately , is a little too in love with its own cuteness ."
"in the end , tuck everlasting falls victim to that everlasting conundrum experienced by every human who ever lived : too much to do , too little time to do it in .",0,True,False,"in the end , tuck everlasting falls victim to that everlasting conundrum experienced by every human who ever lived : too much to do , too little time to do it in ."
an exquisitely crafted and acted tale .,1,False,False,this was a splendid tale told with spectacular productions
"witherspoon puts to rest her valley-girl image , but it's dench who really steals the show .",1,False,False,witherspoon's image as a valley girl has been erased but it's dench who is really getting the show
"it's the cinematic equivalent of a good page-turner , and even if it's nonsense , its claws dig surprisingly deep .",1,False,False,it's the cinematographic equivalent of a good page turner and even if it's nonsensical its claws dig surprisingly deep
"the first question to ask about bad company is why anthony hopkins is in it . we assume he had a bad run in the market or a costly divorce , because there is no earthly reason other than money why this distinguished actor would stoop so low .",0,False,False,we assume that the actor had a bad run in the market or a costly divorce because there is no earthly reason other than money why he was so low
"while this film is not in the least surprising , it is still ultimately very satisfying . think of it as a sort of comfort food for the mind .",1,True,True,while not at all surprising this film is ultimately extremely satisfying
"for all the wit and hoopla , festival in cannes offers rare insight into the structure of relationships .",1,False,False,wit and comedy the cannes festival offers an insight into the structure of relationships
mazel tov to a film about a family's joyous life acting on the yiddish stage .,1,False,False,mazel tov to a film about a family's joyous life acting on the yiddish stage .
"obvious , obnoxious and didactic burlesque .",0,False,False,he was an obnoxious and didactic burlesque
there is nothing redeeming about this movie .,0,False,False,this movie is nothing to be excited about
"an often watchable , though goofy and lurid , blast of a costume drama set in the late 15th century .",1,False,False,an sometimes attractive but sometimes goofy and lurid take on a costume drama set in the late 15th century
"rock solid family fun out of the gates , extremely imaginative through out , but wanes in the middle",1,False,False,"rock solid family fun out of the gates , extremely imaginative through out , but wanes in the middle"
"the 3-d vistas from orbit , with the space station suspended like a huge set of wind chimes over the great blue globe , are stanzas of breathtaking , awe-inspiring visual poetry .",1,False,False,"the 3-d vistas from orbit , with the space station suspended like a huge set of wind chimes over the great blue globe , are stanzas of breathtaking , awe-inspiring visual poetry ."
